1310474810;0;arrow;0.0;0;1310474,799609630,-1,0,-1,-1,0,0,1,1,0,4,1,0,-1,2,-1,3,1,1,1,1,1,2,2,1,1,1,2,2,1,-32,-1,-1,-1,0,1,-1,1,-1,0,0,-1,-1,0,0,1,-1,2,0,1,-1,0,0,0,-2,-2,0,0,0,1,-2,-3,-3,-2,1,1,0,1,0,0,0,-2,0,1,-3,1,0,0,-2,-3,0,-2,0,0,1,-2,-2,1,0,0,-2,0,-2,-2,0,1,-3,1,-2,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,15,1,1,2,2,2,2,1,0,2,2,2,2,13,19,11,1,0,2,0,2,2,0,1,4,2,2,1,13,18,11,2,2,1,0,2,1,1,2,-2,0,1,2,10,16,7,2,0,0,0,1,2,2,2,1,4,4,1,11,15,11,4,2,1,2,0,4,1,2,2,0,1,1,11,15,11,1,0,4,2,1,1,1,2,4,1,1,5,11,13,10,4,2,0,0,2,0,1,1,1,2,0,2,5,13,9,2,-2,1,1,2,2,4,1,1,2,2,1,10,13,7,1,2,4,4,4,2,2,-2,1,0,1,1,5,10,7,4,0,0,-2,2,1,2,1,2,1,2,2,9,10,7,2,1,0,0,0,0,0,-2,1,-2,0,-2,4,7,5,-2,0,1,0,1,-2,-2,1,1,0,2,0,4,7,2,1,0,1,2,1,1,1,0,2,-2,2,1,4,7,1,0,0,0,1,-3,1,1,0,2,0,1,1,2,5,5,0,-3,2,1,1,1,1,2,1,1,2,0,2,4,2,2,1,1,1,-2,1,1,1,1,2,1,0,4,4,2,1,1,0,2,-2,2,1,0,1,0,0,0,1,1,1,1,1,-2,2,1,0,0,-2,-2,0,-5,-2,0,2,1,-3,0,-3,-3,0,-3,1,0,0,-2,-2,-5,1,0,1,0,-3,-2,-2,-2,0,
1310474875;0;arrow;0.0;0;1310474,870339005,-1,0,-1,-1,0,0,1,1,0,4,1,0,-1,2,-1,3,1,1,1,1,1,2,2,1,1,1,2,2,1,-32,-1,-1,-1,0,62,7,35,58,23,2,-1,0,1,2,0,1,1,1,1,2,16,119,165,102,4,0,0,0,0,0,-3,0,-2,0,2,23,214,268,219,11,0,2,0,-2,1,1,1,-2,0,4,13,102,195,111,9,1,2,0,1,0,1,0,0,0,1,4,26,40,26,4,0,1,-2,-2,1,1,2,2,2,2,2,18,24,15,1,0,2,5,4,4,0,2,2,1,2,5,16,23,11,2,2,1,0,2,0,0,1,2,4,4,4,15,18,13,2,4,2,1,2,2,2,2,-2,1,1,2,10,18,10,2,0,1,1,1,2,1,0,1,1,1,2,10,16,11,1,1,2,2,-2,1,2,4,2,2,2,2,13,16,11,4,2,2,2,2,2,4,5,2,1,4,5,11,15,11,4,0,2,1,2,2,0,0,1,1,0,2,7,11,9,1,1,-2,1,1,0,4,0,0,1,0,2,9,11,5,0,1,1,2,4,0,0,-3,-2,1,0,0,5,11,9,0,0,0,-2,0,0,4,1,4,0,0,1,7,10,9,2,2,4,1,0,1,0,-2,1,0,0,-2,4,7,5,1,0,1,1,0,0,0,4,2,1,2,1,4,7,2,2,1,1,1,2,2,-2,2,1,4,1,1,4,7,5,1,1,0,4,0,2,0,0,4,-2,0,0,2,2,4,-2,0,0,1,1,0,-2,1,0,0,2,-2,1,4,2,1,-2,1,-2,0,0,-2,0,-2,1,-2,-3,0,4,0,0,0,-2,-5,-2,0,0,0,1,-2,0,1,1,2,2,1,2,-2,2,1,1,1,2,0,1,1,0,1,4,2,1,2,1,1,2,4,2,1,-2,1,-3,0,1,0,2,1,-3,0,-5,1,1,
1310474942;0;arrow;0.0;0;1310474,940561661,-1,0,-1,-1,0,0,1,1,0,4,1,0,-1,2,-1,3,1,1,1,1,1,2,2,1,1,1,2,2,1,-32,-1,-1,-1,0,62,7,35,58,23,2,-1,0,1,2,0,1,1,1,1,2,16,119,165,102,4,0,0,0,0,0,-3,0,-2,0,2,23,214,268,219,11,0,2,0,-2,1,1,1,-2,0,4,13,102,195,111,9,1,2,0,1,0,1,0,0,0,1,4,26,40,26,4,0,1,-2,-2,1,1,2,2,2,2,2,18,24,15,1,0,2,5,4,4,0,2,2,1,2,5,16,23,11,2,2,1,0,2,0,0,1,2,2,2,1,2,1,0,1,1,1,1,3,2,2,2,0,1,2,1,0,1,0,3,1,1,1,3,2,1,2,2,2,1,0,1,1,1,1,1,2,1,0,2,1,3,1,0,1,1,2,0,2,1,-1,1,1,1,1,2,2,0,2,0,0,0,3,2,2,1,1,0,2,1,-2,-2,1,0,-2,0,0,0,0,1,0,0,0,1,0,4,0,1,-2,0,-2,1,2,-2,-2,0,2,2,2,1,0,-2,0,-2,0,0,0,0,2,2,-2,-2,-2,0,0,4,1,4,1,1,1,1,1,2,1,1,2,0,-2,0,1,1,2,2,1,0,1,1,2,1,0,4,2,1,1,0,2,4,1,1,1,1,1,0,1,0,1,1,2,4,0,1,0,1,2,1,0,2,0,-2,1,0,2,0,2,0,-2,1,0,0,-2,1,1,0,0,1,1,1,1,0,1,2,2,2,1,0,0,1,1,2,0,2,0,-2,2,0,0,0,0,0,-2,-2,0,-3,1,0,-3,-3,0,0,1,2,1,0,0,0,1,0,1,1,1,0,1,2,0,0,0,-2,0,1,-2,-2,0,0,0,0,0,0,-2,0,1,1,0,0,-3,1,-2,-2,0,1,-3,-2,1,-2,1,
1310475013;0;arrow;0.0;0;1310475,011469161,-1,0,-1,-1,0,0,1,1,0,4,1,0,-1,2,-1,3,1,1,1,1,1,2,2,1,1,1,2,2,1,-32,-1,-1,-1,0,62,7,35,58,23,2,-1,0,1,2,0,1,1,1,1,2,16,119,165,102,4,0,0,0,0,0,-3,0,-2,0,2,23,214,268,219,11,0,2,0,-2,1,1,1,-2,0,4,13,102,195,111,9,1,2,0,1,0,1,0,0,0,1,4,-204,0,-2,-2,-1,0,-3,0,0,-1,-1,0,-1,0,0,-1,0,0,-1,0,0,0,0,-1,1,1,1,0,0,-1,-1,1,1,1,0,1,1,2,0,-1,1,-1,-1,0,0,0,1,0,-2,-2,-2,1,0,1,0,-2,1,1,1,1,0,0,-2,1,-2,1,-2,0,2,-2,0,1,0,0,-2,0,0,-2,-2,-3,-3,0,1,1,2,1,0,1,1,-3,2,1,1,-2,0,-2,0,2,1,1,0,0,1,-2,0,-2,-2,-2,-2,-2,1,0,0,1,0,0,2,2,1,1,-2,0,1,0,1,0,1,-2,1,0,-2,-2,0,-3,1,1,0,1,-2,2,0,0,0,-3,0,-6,-2,-3,-5,-3,0,-2,-5,0,2,-2,1,1,1,0,0,1,-2,1,-2,0,0,0,-2,-2,0,0,2,2,0,-2,1,-2,-3,0,0,0,0,-2,0,0,-2,1,1,0,0,-2,0,0,0,-2,0,-2,0,-2,0,-2,1,-3,1,-2,2,1,2,0,4,1,2,-2,2,4,1,1,1,1,2,1,2,2,0,0,4,2,1,1,1,2,2,1,-2,0,2,0,1,0,1,-3,-3,-2,1,-3,0,1,1,0,1,-2,-2,-2,-3,-2,0,0,-2,-2,-3,-2,-2,-2,1,2,0,1,2,0,0,0,2,0,0,0,-2,0,1,0,1,1,0,0,0,-2,1,0,1,1,0,0,0,0,0,0,-2,0,-2,2,1,-2,0,1,0,1,-2,0,1,
1310475082;0;arrow;0.0;0;1310475,080824161,-1,0,-1,-1,0,0,1,1,0,4,1,0,-1,2,-1,3,1,1,1,1,1,2,2,1,1,1,2,2,1,-32,-1,-1,-1,0,62,7,35,58,23,2,-1,0,1,2,0,1,1,89,-1,0,0,0,0,0,-2,-3,0,1,0,-1,2,0,0,3,1,1,0,0,0,0,0,1,2,1,2,1,1,2,4,1,2,1,1,0,2,0,1,1,1,2,0,0,1,2,0,1,1,-2,1,1,2,0,1,1,1,-3,0,2,1,0,0,-2,2,0,1,1,0,-2,4,0,1,1,-2,0,0,0,0,1,0,1,0,2,0,-3,0,0,1,-3,0,0,1,1,-2,0,-2,0,-2,1,0,1,0,0,-2,1,0,1,1,0,-2,0,0,2,2,0,2,1,1,0,0,0,-2,1,0,0,0,0,1,1,1,2,1,-2,0,0,0,0,2,-3,0,1,1,-2,0,0,1,-2,2,1,0,2,0,1,0,1,1,2,-2,0,1,2,0,0,1,0,-2,1,-2,2,4,1,0,0,1,2,1,0,0,-2,0,-2,0,-2,-2,-2,-3,-2,-3,1,0,0,-2,0,1,0,2,-2,1,0,2,0,-2,1,0,-2,0,1,0,-2,1,0,0,-2,-3,0,0,0,-2,0,0,2,-3,1,0,0,2,1,0,2,0,1,0,1,2,0,0,4,1,1,1,-2,1,1,0,0,0,1,1,0,-2,1,-2,1,0,0,-2,2,0,-2,1,1,-2,0,1,-3,0,4,1,1,1,4,1,2,1,0,4,1,1,2,4,2,-2,-2,0,-3,0,-2,-3,0,0,1,0,-2,0,0,0,-3,-3,0,-3,-3,-2,-2,-2,-3,0,-2,-3,-3,-3,-2,0,0,-2,0,-2,0,-2,1,1,0,0,0,0,0,2,0,-2,-2,0,0,-2,1,-2,1,2,-2,1,2,-2,1,-3,-3,-3,1,-3,-3,-2,0,-2,0,0,0,-3,0,-5,
1310475159;0;arrow;0.0;0;1310475,150649109,-1,0,-1,-1,0,0,1,1,0,4,1,0,-1,2,-1,3,1,1,1,1,1,2,2,1,1,1,2,2,1,-32,-1,-1,-1,0,62,7,35,58,23,2,-1,0,1,2,0,1,1,89,-1,0,0,0,0,0,-2,-3,0,1,0,-1,2,0,0,3,1,1,0,0,0,0,0,1,2,1,2,1,1,2,4,1,2,1,1,0,2,0,1,1,1,2,0,0,1,2,0,1,1,-2,1,1,2,0,1,1,1,-3,0,2,1,0,0,-2,2,0,1,1,0,-2,4,0,1,1,-2,0,0,0,0,1,0,1,0,2,0,-3,0,0,1,-3,0,0,1,1,-2,0,-2,0,-2,1,0,1,0,0,-2,1,0,1,-194,1,2,1,-1,0,1,-2,0,-2,0,0,-2,-1,-2,-2,0,0,-1,-2,0,-2,-2,-1,1,2,2,2,1,5,2,0,1,1,1,0,2,0,2,0,1,1,1,2,-1,-1,1,0,1,2,0,0,2,1,1,-1,0,-1,1,1,2,-1,1,-1,0,0,1,0,0,-1,2,1,0,1,1,0,0,1,1,0,1,-2,0,1,0,0,1,-2,0,0,4,2,1,0,1,0,0,1,0,0,0,0,0,-3,1,2,1,0,-3,0,-2,0,2,-2,-2,0,-3,0,0,0,0,-2,-2,0,0,1,1,-2,0,1,-3,-2,-3,-2,-2,-2,-2,1,0,-2,-3,-5,-2,-3,1,-2,-2,1,-2,0,-2,-3,0,0,-2,-2,0,-3,-2,0,-2,0,1,-2,0,0,-3,0,1,0,0,0,0,-2,0,1,-3,0,-2,-3,-2,-5,-2,0,-2,0,0,-2,-2,0,0,0,2,1,0,1,0,2,1,0,0,1,-2,1,1,-3,0,-2,0,0,1,0,1,1,0,2,1,-2,1,2,-2,1,1,0,0,0,0,4,1,1,0,1,2,2,-3,-2,-3,-2,-2,-3,-2,-2,0,-2,0,-5,-3,0,-2,
1310475221;0;arrow;0.0;0;1310475,220320567,-1,0,-1,-1,0,0,1,1,0,4,1,0,-1,2,-1,3,1,1,1,1,1,2,2,1,1,1,2,2,1,-32,-1,-1,-1,0,62,7,35,58,23,2,-1,0,1,2,0,1,1,89,-1,0,0,0,0,0,-2,-3,0,1,0,-1,2,0,0,3,1,1,0,0,0,0,0,1,2,1,2,1,1,2,4,1,2,1,1,0,2,0,1,1,1,2,0,0,1,2,0,1,1,-2,1,1,2,0,1,1,1,-3,0,2,1,0,0,-2,2,0,1,1,0,-2,4,0,1,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,-2,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-2,0,0,-2,0,0,0,-2,-2,0,-2,0,0,0,1,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,0,0,0,-2,1,-3,0,-2,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,-2,0,0,-2,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,0,0,0,0,0,0,1,-2,0,0,0,0,1,0,0,-2,0,0,0,-2,0,-2,-2,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,0,
1310475292;0;arrow;0.0;0;1310475,290086348,-1,0,-1,-1,0,0,1,1,0,4,1,0,-1,2,-1,3,1,1,1,1,1,2,2,1,1,1,2,2,1,-32,-1,-1,-1,0,62,7,35,58,23,2,-1,0,1,2,0,1,1,89,-1,0,0,0,0,0,-2,-3,0,1,0,-1,2,0,0,3,1,1,0,0,0,0,0,1,2,1,2,1,0,0,-1,-1,-1,0,-1,0,-1,1,-1,0,1,1,-3,-4,-2,-2,-3,-2,-3,-2,0,-3,-4,-2,-2,0,-3,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,2,-2,-3,0,-2,0,0,0,-2,0,2,1,1,0,2,0,-2,0,1,0,0,1,2,2,-2,2,-2,1,-2,0,-2,1,0,1,1,1,0,-2,-2,1,0,-2,-2,-2,-2,-2,0,0,1,-2,1,-2,-2,0,0,1,-2,-2,1,-2,-2,-5,-2,1,0,0,-2,-2,-2,-3,0,2,2,0,1,0,0,0,0,-2,1,0,0,0,1,2,2,0,1,0,0,1,0,0,1,-2,-2,0,1,-2,0,0,0,2,1,5,4,2,1,2,1,2,2,0,4,2,1,0,-2,2,1,0,0,1,0,0,-2,0,0,1,2,-2,0,1,0,-2,0,0,0,1,0,1,0,-3,1,-2,2,4,1,1,1,0,4,0,0,2,2,5,1,1,-2,1,-2,0,1,0,0,-2,1,0,-2,0,0,0,2,-2,-2,0,-2,-2,1,-2,0,-2,0,-2,-3,0,-2,0,-3,2,1,1,1,2,2,4,-2,1,5,1,1,4,4,4,-2,0,1,0,1,0,4,0,1,-2,-2,0,1,2,2,2,1,1,0,2,1,2,-2,0,1,4,0,1,1,1,4,2,1,2,2,1,4,2,1,1,0,0,2,0,0,0,1,0,1,-2,-2,-2,-2,0,-2,2,-2,-2,-2,0,0,1,0,-3,0,2,-2,0,0,0,-3,-2,0,0,1,
1310475361;0;arrow;0.0;0;1310475,360088692,-1,0,-1,-1,0,0,1,1,0,4,1,0,-1,2,-1,3,1,74,-2,-1,0,0,-1,0,-1,-1,-1,0,-1,-1,-1,0,0,1,0,0,-5,0,-2,1,2,-2,0,-2,2,1,1,0,1,0,-2,4,0,1,0,1,2,0,0,0,-2,1,2,2,1,0,1,0,0,0,2,2,2,0,2,1,1,1,1,1,0,0,1,0,1,0,0,0,-2,0,1,-2,1,0,0,-2,2,-2,0,-2,-2,-2,-2,-2,-2,-3,-2,-2,-2,-2,-3,-2,-2,-2,-3,0,0,-2,-2,-2,0,0,-2,-2,1,0,2,0,1,0,0,1,1,0,-2,1,-2,1,1,2,2,0,0,1,0,2,0,1,1,0,-2,-3,-2,-2,0,-2,0,1,0,-2,0,-2,-2,1,-5,-3,-5,-5,-3,-5,-3,-3,-3,0,-5,-3,0,-5,-3,-3,-3,-3,0,-2,0,1,0,1,0,-2,0,1,0,0,0,0,0,1,1,1,-2,-3,0,0,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,-2,0,-2,-2,-2,1,0,1,1,1,-2,1,0,1,1,-2,0,1,1,1,0,1,2,0,-2,-3,-5,-2,-5,-3,-2,-2,-3,-2,-5,-5,0,-3,-2,-2,-3,-5,-3,-3,0,1,-3,-2,-2,-2,-2,0,-3,-3,-3,2,-2,0,1,-2,0,1,-2,0,0,0,0,0,0,1,-2,-3,-3,-2,-2,-2,-2,0,1,-2,-5,-3,-5,-2,0,-2,-3,-2,0,0,-2,0,-2,0,-3,-3,-2,0,0,0,-3,0,-2,0,0,2,0,-3,0,2,0,0,-2,-2,0,0,-3,-2,-2,0,-2,1,-2,-2,-2,-2,0,0,-2,1,0,0,0,-5,0,-2,-2,1,0,2,0,-2,1,1,0,0,-2,-2,1,0,0,0,2,-2,1,1,0,1,-3,-2,1,1,-2,1,-2,-3,-3,-3,0,-2,-3,0,-2,0,0,4,1,0,-2,0,-2,1,-2,1,0,-2,1,-3,-2,0,
1310475431;0;arrow;0.0;0;1310475,430102807,-1,0,-1,-1,0,0,1,1,0,4,1,0,-1,2,-1,3,1,74,-2,-1,0,0,-1,0,-1,-1,-1,0,-1,-1,-1,0,0,1,0,0,-5,0,-2,1,2,-2,0,-2,2,1,1,0,1,0,-2,4,0,1,0,1,2,0,0,0,-2,1,2,2,1,0,1,0,0,0,2,2,2,0,2,1,1,1,1,1,0,0,1,0,1,0,0,0,-2,0,1,-2,1,0,0,-2,2,-2,0,-2,-2,-2,-2,-2,-2,-3,-2,-2,-2,-2,-3,-2,-2,-2,-3,0,0,-2,-2,-2,0,0,-2,-2,1,0,2,0,1,0,0,1,1,0,-2,1,-2,1,1,2,2,60,1,2,2,1,2,1,0,1,1,1,-2,0,2,0,2,1,0,0,0,2,0,0,-1,-1,1,0,-1,-1,1,1,1,1,2,-1,-1,-2,0,1,0,-1,1,-1,1,1,-1,0,1,0,-1,-1,0,1,0,0,2,-1,0,1,0,0,-1,0,-1,0,0,1,-2,0,0,3,1,2,1,2,1,1,-2,0,2,0,4,0,4,-2,1,-3,1,1,-2,-2,1,0,0,1,-2,-5,1,2,4,0,-2,1,-2,-3,-2,1,0,2,1,2,2,1,0,-2,0,0,-3,-2,-2,1,-2,1,-2,-2,-2,-3,-2,-5,2,1,0,1,0,1,1,2,0,1,2,2,-2,0,2,1,2,1,0,1,-2,1,0,0,1,1,0,1,-2,-2,1,1,1,1,-2,0,2,2,0,0,-2,0,1,4,2,1,-2,1,0,1,-2,0,-2,1,1,0,2,1,2,0,1,2,2,1,1,1,4,1,2,1,1,4,1,0,1,0,2,0,1,1,0,-2,0,1,0,1,-2,0,0,1,0,0,0,1,0,-2,0,0,-3,1,0,0,0,1,0,0,1,-2,1,-2,-2,0,0,-2,1,0,0,0,1,1,1,4,2,2,1,2,0,1,5,1,1,1,1,0,1,
