AndroidTime;User;Shape;Rotation;Position;Data
1598617065862;0;arrow;280.0;0;1598617065,861655736,1,0,1,1,6,4,8,3,1,-119,-1,0,1,-1,-3,-3,-3,-2,68,3,6,7,2,1,0,0,-2,0,0,1,-1,1,1,2,5,7,9,7,3,0,1,0,1,1,0,-1,0,1,3,6,6,7,5,4,2,1,0,0,1,-1,-3,-3,-2,-2,4,7,9,2,0,1,0,-2,0,0,0,2,2,2,4,10,11,11,5,0,5,2,5,2,1,2,-5,-5,-2,-2,2,9,7,4,0,-2,1,0,1,-2,-3,0,1,-2,2,5,7,9,2,0,2,4,-2,2,1,1,-3,-2,-2,1,33,44,74,4,-3,-2,-3,1,1,0,-3,0,0,1,13,184,199,203,86,-6,-3,-3,-5,-3,-5,-8,0,-2,1,13,119,161,189,97,1,-1,-1,-1,-1,-4,-3,-1,0,0,2,10,22,28,7,-1,3,2,0,0,0,-2,1,2,1,5,7,7,10,5,2,1,1,2,3,2,0,1,-1,0,1,3,5,6,1,2,1,-1,0,0,1,0,0,0,1,-1,4,4,3,2,1,2,0,0,0,-1,-1,-2,-1,-2,-2,1,1,2,3,-2,-1,-2,-1,-1,-2,0,-2,0,-3,-2,5,4,4,2,1,1,0,0,-2,0,-2,-2,0,1,0,4,7,2,1,1,1,1,0,0,0,0,-3,-2,-3,-5,1,0,0,-3,-5,-3,-2,-2,-2,-5,-2,0,-3,0,0,0,2,2,4,0,0,2,0,1,-2,0,-3,-2,0,-3,1,1,2,-3,-2,1,-2,-2,-3,0,-2,-2,0,0,1,2,4,1,1,1,2,1,4,0,-2,0,-2,-3,0,-2,0,1,1,0,-2,-2,-5,-3,-3,-3,0,-3,0,-3,-3,-2,1,-2,-2,-2,-2,-5,-5,-2,-3,1,0,0,0,0,0,1,0,1,0,0,0,0,-2,-2,0,-3,-6,-3,-2,-5,-5,-3,-3,-5,-3,-5,-5,-5,-3,-2,-2,0,0,0,-2,-2,0,-2,1,1,1,0,1,0,1,
1598617065933;0;arrow;280.0;0;1598617065,931479278,1,0,1,1,6,4,8,3,1,-119,-1,0,1,-1,-3,-3,-3,-2,68,3,6,7,2,1,0,0,-2,0,0,1,-1,1,1,2,5,7,9,7,3,0,1,0,1,1,0,-1,0,1,3,6,6,7,5,4,2,1,0,0,1,-1,-3,-3,-2,-2,4,7,9,2,0,1,0,-2,0,0,0,2,2,2,4,10,11,11,5,0,5,2,5,2,1,2,-5,-5,-2,-2,2,9,7,4,0,-2,1,0,1,-2,-3,0,1,-2,2,5,7,9,2,0,2,4,-2,2,1,0,2,1,0,1,20,28,47,3,0,4,0,1,1,2,1,1,0,-1,9,117,127,129,55,-4,-2,-3,-3,-2,-3,-5,-1,-2,1,8,80,104,122,67,1,-3,-2,-1,-3,-4,-3,1,0,-2,3,10,22,28,7,0,2,2,-2,1,1,0,2,0,2,2,9,13,11,4,1,1,1,0,1,1,-2,-3,-3,-3,0,4,4,5,2,0,0,-2,-3,0,0,-2,0,1,0,-2,2,5,4,4,1,1,2,0,1,0,0,-2,0,1,-2,1,5,7,4,1,4,1,1,0,0,2,0,-2,0,0,5,4,5,4,2,4,1,1,0,1,1,1,1,-2,1,4,7,5,2,0,2,2,0,4,1,1,0,-2,0,-3,0,1,1,0,-2,-3,0,-2,0,-3,-2,-2,-3,0,0,0,2,1,2,-2,0,2,0,0,0,0,-2,-3,0,0,0,-2,0,0,-3,1,-2,-2,-2,0,1,-2,-2,-2,1,2,2,2,1,2,1,0,0,1,-2,0,-2,-2,-2,-2,2,0,1,0,0,1,-3,-2,1,-3,0,-2,1,-3,-2,-2,1,0,0,-2,-2,-2,-2,-3,-2,-2,-2,-2,-2,0,-2,0,0,0,-2,-2,0,0,-2,-3,-2,0,-3,-2,0,0,-2,1,1,-3,1,-3,0,-3,-3,-3,-3,0,-2,-3,-2,-3,-2,1,0,-2,0,0,-3,0,0,
1598617066008;0;arrow;280.0;0;1598617066,001490684,1,0,1,1,6,4,8,3,1,-119,-1,0,1,-1,-3,-3,-3,-2,68,3,6,7,2,1,0,0,-2,0,0,1,-1,1,1,2,5,7,9,7,3,0,1,0,1,1,0,-1,0,1,3,6,6,7,5,4,2,1,0,0,1,-1,-3,-3,-2,-2,4,7,9,2,0,1,0,-2,0,-1,2,-3,-1,-1,0,3,6,6,2,-2,1,1,1,-1,-2,-1,0,0,0,2,6,7,7,5,1,1,0,2,3,0,-1,1,1,1,2,6,5,10,4,-2,2,1,-2,1,0,1,1,0,1,4,29,42,69,5,-2,1,1,2,2,1,1,0,0,0,13,184,195,203,79,-6,-3,-3,-2,-6,-5,-6,-2,-5,-3,11,124,164,190,103,1,-5,-6,-3,-6,-10,-5,-2,0,1,2,15,36,46,11,1,4,4,2,0,1,1,1,1,2,2,7,10,13,5,1,2,1,2,1,1,0,0,-2,-2,1,5,9,9,2,0,1,0,-2,-2,-2,-2,-2,-2,-2,0,5,4,5,4,0,1,2,-2,0,-2,-2,-3,-2,-2,-2,0,4,4,0,-3,1,0,-2,-2,-3,0,0,-5,-2,0,2,4,2,2,1,0,1,-2,-2,0,-3,1,-2,0,0,2,4,5,0,0,1,-2,1,0,-2,1,4,-2,1,0,2,4,2,-2,-2,2,1,2,1,0,0,0,-3,-3,1,1,2,2,1,-2,0,1,1,0,-2,1,-2,0,-2,-2,2,1,1,-2,-2,0,-2,-2,-2,0,1,-2,-2,-3,0,0,4,4,0,1,1,0,1,-2,-3,0,1,0,1,1,4,1,1,1,0,2,1,-2,1,0,4,-3,-2,-2,0,-2,0,0,-2,-3,-2,-5,-5,-2,-2,-3,0,0,-2,1,-2,2,0,0,-2,-2,1,0,-3,-2,0,0,-2,-2,0,0,-2,0,-2,-3,-2,-2,-3,-3,0,-2,-3,2,0,0,-3,0,-2,1,-3,-2,2,1,-3,0,1,
1598617066076;0;arrow;280.0;0;1598617066,071503966,1,0,1,1,6,4,8,3,1,-119,-1,0,1,0,0,0,0,0,-1,4,6,8,0,2,0,0,0,-2,1,0,0,0,1,2,9,10,11,5,5,1,2,1,2,2,2,1,1,1,1,9,10,10,9,5,2,1,1,2,1,1,0,0,-2,0,4,9,9,4,1,2,1,1,1,-2,1,0,0,0,0,5,9,9,4,-3,1,2,4,1,-2,0,0,0,1,-2,9,10,7,4,0,1,2,2,5,1,-2,0,2,0,1,7,10,10,0,0,1,4,1,1,0,4,0,-2,0,1,29,44,64,2,-3,1,0,4,2,-2,0,-2,-2,1,13,182,194,198,77,-5,-3,-5,-5,-3,-3,-8,-2,-3,-3,11,128,163,190,105,-3,-3,-3,-6,-5,-5,-8,-2,0,-3,4,13,36,41,10,1,2,1,0,0,-2,-2,1,2,4,5,9,13,13,5,4,4,2,1,2,2,1,1,1,0,4,4,9,10,2,4,2,0,0,1,1,2,-2,1,2,2,5,5,5,9,1,4,0,0,0,1,-2,0,0,-2,-3,0,2,4,2,-2,0,-2,0,-2,-2,0,0,-3,-2,-3,4,4,2,1,-2,-2,-2,1,0,-2,-3,0,0,1,0,4,2,2,0,0,1,0,0,1,-2,0,4,0,0,-2,1,4,4,1,0,1,1,-2,1,-3,-2,-2,-2,-2,1,2,1,4,1,-2,0,1,-3,1,0,2,-3,-3,-2,-2,1,0,1,-2,-3,-2,-3,0,-2,-3,-2,1,0,0,2,4,5,4,1,4,2,-2,1,1,-2,2,-2,-3,-2,0,4,1,2,0,1,-2,0,-3,-2,-2,1,-3,-2,-5,0,1,1,-2,-2,-2,-2,-5,-2,-2,-3,-3,-3,-5,-2,-2,-2,-2,-3,-2,-2,-2,-3,-2,-3,-3,-2,1,-3,-2,-3,-3,-2,-3,0,-3,-2,-5,-3,-2,-5,-2,-2,-2,-2,0,-2,-2,2,1,0,-2,0,-2,-3,0,-2,
1598617066145;0;arrow;280.0;0;1598617066,141846466,1,0,1,1,6,4,8,3,1,-119,-1,0,1,0,0,0,0,0,-1,4,6,8,0,2,0,0,0,-2,1,0,0,0,1,2,9,10,11,5,5,1,2,1,2,2,2,1,1,1,1,9,10,10,9,5,2,1,1,2,1,1,0,0,-2,0,4,9,9,4,1,2,1,1,1,-2,1,0,0,0,0,5,9,9,4,-3,1,2,4,1,-2,0,0,0,1,-2,9,10,7,4,0,1,2,2,5,1,-2,0,2,0,1,7,10,10,0,0,1,4,1,1,0,4,0,-2,0,1,29,44,64,2,-3,1,0,4,2,-2,0,-2,-99,0,9,118,126,128,49,-4,-3,-3,-4,-3,-3,-5,0,-3,-1,9,84,108,123,66,-2,-2,-3,-2,-3,-4,-6,0,1,2,2,13,26,29,8,2,3,2,1,1,1,0,0,0,1,2,3,8,7,3,0,1,1,0,1,0,-1,-1,-2,-2,0,0,3,4,1,0,0,-2,-2,-2,-1,-1,0,0,-2,0,5,7,5,5,1,1,1,1,1,1,0,-2,-2,-2,0,0,2,4,4,0,0,-3,0,0,-2,0,1,-2,-2,1,4,4,2,1,0,1,-2,0,-2,0,0,0,0,0,1,2,2,2,4,-2,1,-2,1,1,0,-2,2,0,-2,0,1,4,1,1,0,-2,0,0,0,-3,-2,-2,-5,0,0,2,5,4,1,-2,1,0,1,1,0,2,-2,0,0,0,4,1,2,0,0,1,-2,-2,-2,1,4,-2,0,-2,2,2,2,1,0,2,1,-2,1,0,-3,1,0,0,0,1,1,4,2,1,1,1,-2,1,1,-2,1,-3,0,-2,0,1,1,0,4,-2,-2,-3,-3,-2,0,-3,-3,1,1,-2,-2,2,0,1,-2,-3,1,1,0,0,-2,0,-2,-2,0,1,1,1,1,0,1,0,-2,-2,-2,0,-2,0,0,0,0,0,0,1,0,0,0,0,-2,0,0,
1598617066214;0;arrow;280.0;0;1598617066,212761361,1,0,1,1,6,4,8,3,1,-119,-1,0,1,0,0,0,0,0,-1,4,6,8,0,2,0,0,0,-2,1,0,0,0,1,2,9,10,11,5,5,1,2,1,2,2,2,1,1,1,1,9,10,10,9,5,2,1,1,2,1,1,0,0,-2,0,4,9,9,4,1,2,1,1,1,-2,1,0,0,0,0,5,9,9,4,-3,1,2,4,1,-2,0,0,0,1,-2,9,5,4,2,-2,0,1,0,1,-1,-1,1,1,1,0,5,5,7,1,0,0,3,1,0,0,3,-1,0,0,2,19,27,41,2,-1,1,0,1,1,0,0,-2,0,-2,7,117,126,127,47,-5,-2,-5,-5,-6,-5,-10,0,-2,-2,13,128,168,192,103,-2,-5,-3,-3,-5,-6,-6,-3,-2,-2,2,13,38,42,7,-3,2,0,0,-3,-2,-3,1,0,0,1,7,11,10,5,-2,0,0,-2,0,0,0,-3,-5,-2,1,2,4,7,1,0,0,-3,-2,-2,-2,-3,0,-2,0,-3,4,5,7,4,-2,1,0,0,0,0,-2,0,-3,-2,-2,1,2,2,2,-2,0,-2,0,-2,-3,0,-5,-3,-5,-3,4,1,2,2,0,0,0,-3,-3,-3,-3,2,0,0,0,2,4,7,2,-2,1,1,0,0,-3,0,2,-3,0,-2,1,0,0,1,-3,-2,0,-2,0,-2,-2,-3,-3,-2,0,0,4,4,0,-3,0,0,-2,1,-2,1,-2,-2,0,-2,1,-2,0,-3,-6,0,-2,-3,-2,-2,0,0,-3,-3,0,1,2,0,-2,-2,-2,-2,1,0,-3,-3,1,-2,0,0,2,1,1,1,-2,2,0,-2,1,-2,1,-3,-2,-2,0,1,1,1,0,-5,1,-2,-3,-2,0,0,0,1,-2,-2,-2,1,-2,1,0,-2,1,1,-3,-3,0,0,0,1,2,0,0,0,2,0,1,0,0,0,1,0,0,-2,-2,0,-2,0,0,1,-2,0,1,0,-3,0,0,
1598617066283;0;arrow;280.0;0;1598617066,281851309,1,0,1,1,6,4,8,3,1,-119,-1,0,1,0,0,0,0,0,-1,4,6,8,0,2,0,0,0,-2,1,0,0,0,1,2,9,10,11,5,5,1,2,1,2,2,2,1,1,1,1,4,4,6,4,3,1,0,0,-1,-1,-3,-1,0,-1,0,3,5,6,2,0,2,0,0,0,-1,1,-1,1,1,0,4,9,10,2,-3,1,0,2,-2,-2,-2,-5,-5,-3,-5,2,5,5,2,-2,-3,-2,0,0,-3,-8,1,2,0,0,4,9,9,1,0,1,2,0,1,-2,1,-2,-2,0,2,27,40,66,1,-3,2,1,1,1,0,0,-3,-2,-2,15,182,190,198,74,-6,-5,-6,-5,-5,-8,-8,-3,-3,-2,13,130,167,189,100,-2,-6,-5,-6,-5,-10,-8,1,2,0,4,15,40,48,10,2,2,1,2,0,1,1,0,1,1,4,9,10,10,5,0,2,1,0,0,0,-2,0,-2,-2,2,4,7,9,2,1,1,0,0,0,1,0,-3,0,-2,0,4,4,4,4,1,1,0,1,1,-2,-2,0,-5,-2,-2,0,4,2,1,0,-2,-2,-2,-5,-3,-2,-2,0,-3,0,2,2,4,2,1,1,1,-2,0,0,0,1,0,1,1,2,4,4,2,-2,1,0,-2,0,-2,1,0,-6,-3,-5,0,0,-3,-2,-2,-3,-2,-5,-3,-5,-3,-2,-6,-2,-2,-2,1,1,0,-3,-2,1,-3,-2,-2,0,-2,-5,-2,-6,0,0,1,-2,-2,0,0,-2,-2,-2,0,-2,-2,-3,0,2,2,1,0,1,0,-2,1,0,-3,-3,-2,-2,-3,-2,0,1,0,-2,-2,0,-2,-3,0,-2,0,-3,-5,-5,-2,-2,-2,-2,-3,-6,-3,-6,-8,-5,-3,-5,-2,-3,-3,0,0,-2,-2,0,0,-2,0,0,-3,-3,0,0,-2,-2,-2,1,0,0,1,1,0,-2,-2,-2,-3,-2,-5,-2,-2,-3,-3,-2,0,-2,-2,-2,-3,-3,-5,-2,0,
1598617066357;0;arrow;280.0;0;1598617066,352145163,1,0,1,1,6,4,8,3,1,-119,-1,0,1,0,0,0,0,0,-1,4,6,8,0,2,0,0,0,-2,1,0,0,0,1,2,9,10,11,5,5,1,2,1,2,2,2,1,1,1,1,4,4,6,4,3,1,0,0,-1,-1,-3,-1,0,-1,0,3,5,6,2,0,2,0,0,0,-1,1,-1,1,1,0,4,9,10,2,-3,1,0,2,-2,-2,-2,-5,-5,-3,-5,2,5,5,2,-2,-3,-2,0,0,-3,-8,1,2,0,0,4,9,9,1,0,1,2,0,1,-2,1,-2,-2,0,2,27,40,66,1,-3,2,1,1,1,0,0,-3,-2,-2,15,182,190,198,74,-6,-5,-6,-5,-5,-8,-8,-3,-3,-2,13,130,167,189,100,-2,-6,-5,-6,-5,-10,-8,1,2,0,4,15,40,48,10,2,2,1,2,0,1,1,0,1,1,4,9,10,10,5,0,2,1,0,0,0,-2,0,-2,-2,2,4,7,9,2,1,1,0,0,0,1,0,-3,0,-2,0,4,4,4,4,1,1,0,1,1,-2,-2,0,-5,-2,-2,0,4,2,1,0,-2,-2,-2,-5,-3,-2,-2,0,-3,0,2,2,4,2,1,1,1,-2,0,0,0,1,0,1,1,2,4,4,2,-2,1,0,-2,0,-2,1,0,-6,-3,-5,0,0,-3,-2,-2,-3,-2,-5,-3,-5,-3,-2,-6,-2,-2,-2,1,1,0,-3,-2,1,-3,-2,-2,0,-2,-5,-2,-6,0,0,1,-2,-2,0,0,-2,-2,-2,0,-2,-2,-3,0,2,2,1,0,1,0,-2,1,0,-3,-3,-2,-2,-3,-2,0,1,0,-2,-2,0,-2,-3,0,-2,0,-3,-5,-5,-2,-2,-2,-2,-3,-6,-3,-6,-8,-5,-3,-5,-2,-3,-3,0,0,-2,-2,0,0,-2,0,0,-3,-3,0,0,-2,-2,-2,1,0,0,1,1,0,-2,-2,-2,-3,-2,-5,-2,-2,-3,-3,-2,0,-2,-2,-2,-3,-3,-5,-2,0,
1598617066422;0;arrow;280.0;0;1598617066,421767976,1,0,1,1,6,4,8,3,1,-119,-1,0,1,0,0,0,0,0,-1,4,6,8,0,2,0,0,0,-2,1,0,0,0,1,2,9,10,11,5,5,1,2,1,2,2,2,1,1,1,1,4,4,6,4,3,1,0,0,-1,-1,-3,-1,0,-1,0,3,5,6,2,0,2,0,0,0,-1,1,-1,1,1,0,4,9,10,2,-3,1,0,2,-2,-2,-2,-5,-5,-3,-5,2,5,5,2,-2,-3,-2,0,0,-3,-8,1,2,0,0,4,9,9,1,0,1,2,0,1,-2,1,-2,-2,0,2,27,40,66,1,-2,1,0,1,0,-1,0,-3,-1,-1,8,117,123,126,48,-5,-3,-6,-4,-3,-5,-5,-1,-1,0,9,83,108,123,67,-1,-3,-3,-3,-2,-5,-4,-2,0,-1,2,11,27,29,6,1,1,1,1,0,0,0,1,1,2,4,6,9,9,7,2,2,2,2,4,1,1,0,0,0,2,4,7,9,1,2,1,-2,-2,1,0,-2,-2,-3,0,-2,4,4,2,5,0,0,1,1,-2,0,-3,-2,-2,-3,-2,1,2,1,2,-2,-2,-2,0,-3,-2,-2,0,-2,-3,0,5,4,5,2,1,1,1,0,-3,1,0,0,0,0,0,5,5,4,1,0,1,1,-2,-2,-2,1,0,0,0,-2,2,2,0,1,1,0,0,0,-2,-2,0,-3,-3,-3,-2,-2,1,1,0,-2,-2,1,-2,-2,-2,1,-2,-3,-2,-2,1,0,1,-2,-5,-2,-3,-2,-2,-2,0,-3,-2,-5,0,2,2,0,-3,0,1,-5,0,0,-6,-2,0,-2,0,0,2,2,1,1,0,0,-2,-3,1,-2,2,-3,-2,-3,-2,0,0,-2,-2,-3,-2,-2,-6,-3,-2,-3,-2,-2,-3,-2,-3,0,-2,0,-3,-2,-2,-3,-2,-2,0,0,-2,-2,0,-2,-2,0,0,-2,0,-3,-3,-2,-2,0,-3,-3,-2,-5,-3,-3,-2,-2,-3,-3,0,-3,-6,-2,-3,
1598617066492;0;arrow;280.0;0;1598617066,491392195,1,0,1,1,6,4,8,3,1,-119,-1,0,1,0,0,0,0,0,-1,4,6,8,0,2,0,0,0,-2,1,0,0,0,1,2,9,10,11,5,5,1,2,1,2,2,2,1,1,1,1,4,4,6,4,3,1,0,0,-1,-1,-3,-1,0,-1,0,3,5,6,2,0,2,0,0,0,-1,1,-1,1,1,0,4,9,10,2,-3,57,2,3,0,1,1,0,0,0,0,6,6,5,4,1,0,3,2,2,0,-1,0,1,0,0,2,5,6,1,0,1,2,1,1,0,0,1,1,1,1,19,27,42,1,-3,0,1,1,0,0,-2,-3,-2,-2,15,180,192,198,72,-8,-3,-3,-3,-5,-3,-8,1,-2,-2,15,130,167,192,103,0,-5,-3,-5,-6,-6,-5,-2,1,1,2,19,40,48,11,2,2,2,1,2,1,-2,2,0,1,5,7,13,11,5,2,2,1,1,2,0,1,0,-2,0,2,2,5,11,4,1,1,0,0,1,1,0,0,-2,1,-3,5,4,7,4,-2,1,2,0,0,0,-2,-2,-3,-2,-3,0,2,4,1,-2,0,-2,-2,-3,-3,-2,-2,-2,-3,-3,2,2,2,0,0,-2,-2,-2,-3,-2,-3,1,0,0,0,2,4,2,0,1,1,0,0,1,0,0,2,-3,0,-2,1,2,2,2,-2,-2,1,0,0,0,2,0,-3,1,1,0,4,2,2,-2,-2,1,0,1,0,1,1,-3,0,0,1,1,1,0,-5,1,-2,-2,-2,-2,-2,-2,-3,-2,1,2,2,2,0,0,1,0,2,0,-3,0,-5,-3,0,-2,1,1,1,-2,0,0,-2,-5,-2,-3,-2,-2,-3,-5,0,0,1,0,0,-5,-5,-5,-3,-3,-3,1,-3,-2,-3,-2,-2,-2,0,-2,-2,-2,-3,0,-3,-5,-3,0,-3,-2,0,0,-3,0,1,-2,0,-2,-2,-3,-3,-2,-2,-2,0,-3,-2,-2,-2,1,0,0,0,0,-3,-2,-2,
1598617066566;0;arrow;280.0;0;1598617066,561408028,1,0,1,1,6,4,8,3,1,-119,-1,0,1,0,0,0,0,0,-1,4,6,8,0,2,0,0,0,-1,1,2,-1,1,-2,0,4,7,8,4,3,3,2,2,1,0,1,-1,0,0,2,10,9,10,7,2,2,1,1,0,1,0,0,0,-2,1,4,7,9,2,0,2,0,0,1,-2,0,-2,1,0,-2,5,5,9,2,-2,2,0,4,1,-2,0,-2,-2,1,0,9,10,9,7,2,1,2,2,4,2,-2,2,1,1,0,4,7,9,1,-2,1,1,1,1,-2,0,1,0,1,4,31,41,63,2,-2,1,2,4,1,0,1,-2,1,0,15,184,195,197,75,-5,-2,-3,-2,-2,-5,-6,-2,-5,-2,11,130,167,189,100,-3,-3,-6,-6,-5,-6,-10,-2,0,0,2,18,40,42,10,1,4,2,0,1,1,0,0,1,1,1,4,10,11,5,0,1,1,0,1,2,-2,-3,-3,0,1,0,5,7,1,-2,0,-2,-3,-3,-2,-3,0,0,4,2,7,5,7,7,1,1,2,0,0,0,0,-3,-5,-3,-5,0,1,1,1,-2,-2,-2,-2,-5,-2,-2,-3,-3,-2,-2,2,2,2,2,-2,0,-2,0,-6,0,-2,4,0,2,1,7,5,7,4,0,2,0,2,1,1,1,4,-2,0,-2,1,1,1,0,-2,0,1,-2,1,-2,1,-3,-5,0,0,1,2,2,0,0,1,1,-2,0,0,0,-2,-2,1,-2,4,4,2,1,0,1,0,2,1,0,4,1,-2,0,2,2,5,1,0,0,1,0,2,0,-2,-2,-2,-2,0,0,2,2,1,0,0,0,0,-3,-2,0,1,-3,-2,-2,-2,-2,0,-2,0,-5,-3,-3,-2,-3,0,-3,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,1,-2,0,-2,-2,-3,-3,0,-2,-2,-2,0,-3,-2,-3,-3,-3,-3,-2,-5,0,0,-2,0,-2,2,1,0,-2,0,-3,-5,-3,-2,
1598617066634;0;arrow;280.0;0;1598617066,631388028,1,0,1,1,6,4,8,3,1,-119,-1,0,1,0,0,0,0,0,-1,4,6,8,0,2,0,0,0,-1,1,2,-1,1,-2,0,4,7,8,4,3,3,2,2,1,0,1,-1,0,0,2,10,9,10,7,2,2,1,1,0,1,0,0,0,-2,1,4,7,9,2,0,2,0,0,1,-2,0,-2,1,0,-2,5,5,9,2,-2,2,0,4,1,-2,0,-2,-2,1,0,9,10,9,7,2,1,2,2,4,2,-2,2,1,1,0,4,7,9,1,-2,1,1,1,1,-2,0,1,0,1,4,31,41,63,2,-2,1,2,4,1,0,1,-2,1,0,15,184,195,197,75,-5,-2,-3,-2,-2,-5,-6,-2,-5,-2,11,82,106,121,67,-2,-5,-4,-4,-3,-6,-5,-2,1,0,3,12,27,30,7,1,3,2,1,1,-1,1,1,1,2,3,5,7,8,3,1,1,1,-1,3,0,0,2,0,-1,2,3,6,6,2,1,1,0,0,1,1,-1,-2,-1,0,0,2,2,2,4,0,1,1,-1,-1,0,-1,-1,-1,-3,-2,0,1,2,0,0,-3,-2,-5,-3,-3,0,1,-2,-2,-2,4,5,2,1,1,0,-2,0,-3,-2,-2,2,1,1,1,4,5,5,2,1,2,1,1,1,1,0,2,-2,-2,-5,0,2,1,0,-2,0,1,0,0,-3,0,-3,-3,-2,0,1,1,4,1,0,0,0,-2,0,0,1,-2,-2,-2,-2,0,0,2,-2,-3,0,0,-3,-2,0,0,-2,-2,0,1,1,5,1,1,2,2,1,2,0,-2,-2,0,-2,1,-2,4,2,1,0,1,0,0,0,0,-2,1,-6,-5,-3,-2,1,1,-2,-2,-2,-2,-5,-3,-2,0,-3,-2,0,0,0,0,2,-2,0,1,-3,0,1,0,-2,1,-2,-2,-3,-2,0,-2,-2,0,0,0,-6,-5,-3,-5,-3,-2,-2,-2,-2,-3,-3,-2,1,-2,-3,0,0,-5,0,-3,
1598617066705;0;arrow;280.0;0;1598617066,701428653,1,0,1,1,6,4,8,3,1,-119,-1,0,1,0,0,0,0,0,-1,4,6,8,0,2,0,0,0,-1,1,2,-1,1,-2,0,4,7,8,4,3,3,2,2,1,0,1,-1,0,0,2,10,9,10,7,2,2,1,1,0,1,0,0,0,-2,1,4,7,9,2,0,2,0,0,1,-2,0,-2,1,0,-2,5,5,9,2,-2,2,0,4,1,-2,0,-2,-2,1,0,9,10,9,7,2,1,2,2,4,2,-2,2,1,1,0,4,7,7,1,1,1,3,1,2,0,3,3,0,1,3,21,29,45,4,-2,2,1,2,2,1,0,0,0,0,9,120,126,129,54,-3,-2,-2,-3,-3,-3,-4,-1,-2,-1,8,81,105,120,65,0,-3,-2,-2,-3,-4,-3,0,-2,0,2,16,38,41,9,0,2,2,1,1,-3,0,2,2,4,4,7,13,13,5,1,2,4,2,2,0,1,-2,-3,-3,0,1,2,9,2,-2,-2,-2,-2,-2,-3,-3,-3,1,0,1,4,2,7,5,1,1,2,0,0,-2,-3,1,-2,1,-2,0,2,4,4,0,-3,-2,1,-2,0,0,1,-2,0,0,2,5,5,2,1,1,1,0,0,-2,-3,1,1,0,1,2,5,2,2,0,0,1,0,-2,-2,1,0,-2,0,-5,0,0,1,0,-2,-2,-2,-2,0,-2,0,-2,-3,-2,1,4,4,2,2,-2,0,1,-2,1,1,1,-3,-2,0,-2,1,0,0,-5,-2,-2,-3,-2,-3,-2,-2,0,-2,-2,4,2,5,2,0,1,2,-3,0,0,-3,0,0,0,0,-3,1,0,2,0,-2,-2,-2,-2,0,-3,-2,-8,-2,-3,-3,-2,0,0,-2,-5,-5,-5,-2,-2,-3,-3,0,1,2,0,0,1,1,1,1,1,1,1,0,-2,1,0,-2,1,1,-2,-2,0,0,-2,0,-2,-2,-2,-3,-2,-2,-2,0,0,2,0,0,1,-2,1,-2,-2,-2,-2,1,
1598617066773;0;arrow;280.0;0;1598617066,771570841,1,0,1,1,6,4,8,3,1,-119,-1,0,1,0,0,0,0,0,-1,4,6,8,0,2,0,0,0,-1,1,2,-1,1,-2,0,4,7,8,4,3,3,2,2,1,0,1,-1,0,0,2,10,9,10,7,2,2,1,1,0,1,0,0,0,-2,-1,2,5,5,2,0,2,1,-1,0,0,0,0,2,0,2,5,6,7,5,1,3,2,3,1,1,0,-1,-1,0,-1,6,6,5,4,1,1,2,2,2,-2,-3,0,1,0,1,7,5,10,2,1,1,4,1,2,1,5,-3,-2,0,0,31,42,71,1,-2,0,0,1,-2,1,-2,-2,-2,0,13,184,197,199,85,-3,-3,-2,-2,-5,-3,-6,-2,-2,-2,11,118,161,186,100,-3,-5,-6,-3,-5,-8,-6,0,2,1,2,15,33,42,11,1,1,2,0,0,-2,0,0,0,4,2,7,11,9,4,0,0,0,0,1,1,-3,1,0,-2,0,2,7,7,2,0,1,-2,-2,0,0,-2,-3,-2,1,0,2,4,5,5,1,2,1,1,0,0,-2,1,-2,1,-2,1,2,2,2,-2,1,0,-2,-3,-2,1,0,0,-5,-2,4,4,4,2,0,-2,1,0,0,-2,-2,1,1,2,1,5,5,5,4,1,1,0,0,2,1,1,4,-2,-2,-2,1,1,1,1,-3,0,-2,-2,1,-2,1,-2,-3,-2,0,-2,2,1,1,-2,0,1,-3,0,-3,0,-3,-3,-3,-3,0,0,1,-2,-3,-3,-2,0,-5,-2,-2,-2,-2,-2,0,2,2,1,0,1,-2,0,0,0,-3,-2,-2,-3,-2,0,1,2,2,0,2,0,-2,0,0,-3,0,-2,0,-3,-2,0,0,0,0,-3,0,-2,-3,-3,-2,-3,-3,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,0,0,0,-2,0,-3,0,0,2,0,0,2,0,1,0,1,0,-2,0,0,1,0,0,-2,1,2,-2,0,-2,0,0,-2,-2,0,
