1,46.64,
271,166.32,
478,165.20000000000002,
670,128.64000000000001,
873,18.96,
999,13.52,
1131,13.36,
1257,13.120000000000001,
1387,13.120000000000001,
1534,13.120000000000001,
1661,13.120000000000001,
1775,13.08,
1905,13.08,
2036,13.16,
2166,13.120000000000001,
2296,13.120000000000001,
2426,13.24,
2555,13.24,
2685,13.200000000000001,
2815,12.96,
2946,13.16,
3082,13.08,
3212,13.120000000000001,
3343,13.24,
3470,13.120000000000001,
3600,13.24,
3729,13.24,
3860,13.16,
3990,13.120000000000001,
4120,13.040000000000001,
4250,13.120000000000001,
4380,13.200000000000001,
4509,13.280000000000001,
4639,13.16,
4769,13.24,
4893,13.24,
5024,13.24,
5153,13.24,
5284,13.120000000000001,
5414,13.48,
5545,13.200000000000001,
5675,13.120000000000001,
5805,13.16,
5935,13.24,
6065,13.120000000000001,
6196,13.200000000000001,
6325,13.280000000000001,
6456,13.16,
6586,13.24,
6716,13.24,
6847,13.16,
6977,13.200000000000001,
7106,13.120000000000001,
7237,13.32,
7367,13.16,
7497,13.36,
7628,13.32,
7758,13.280000000000001,
7888,13.16,
8019,13.24,
8149,13.36,
8278,13.200000000000001,
8408,13.120000000000001,
8535,13.280000000000001,
8666,13.36,
8795,13.280000000000001,
8925,13.24,
9054,13.24,
9184,13.32,
9313,12.92,
9444,13.120000000000001,
9574,13.200000000000001,
9703,13.200000000000001,
9834,13.32,
9964,13.32,
10094,13.200000000000001,
10223,13.16,
10354,13.24,
10483,13.200000000000001,
10613,13.280000000000001,
10744,13.32,
10873,13.24,
11003,13.36,
11132,13.200000000000001,
11262,13.52,
11392,13.200000000000001,
11521,13.24,
11652,13.200000000000001,
11781,13.24,
11910,13.040000000000001,
12040,13.120000000000001,
12169,13.200000000000001,
12298,13.280000000000001,
12428,13.200000000000001,
12558,13.200000000000001,
12689,13.16,
12818,13.24,
12947,13.200000000000001,
13078,13.24,
13208,13.16,
13333,13.200000000000001,
13463,13.24,
13589,13.36,
13719,13.040000000000001,
13848,13.200000000000001,
13978,13.200000000000001,
14107,13.200000000000001,
14236,13.24,
14366,13.200000000000001,
14495,13.280000000000001,
14622,13.32,
14750,13.280000000000001,
14880,13.280000000000001,
15009,13.200000000000001,
15139,13.280000000000001,
15269,13.280000000000001,
15399,13.200000000000001,
15528,13.24,
15667,13.200000000000001,
15783,13.32,
15912,13.16,
16042,13.24,
16172,12.92,
16301,13.44,
16431,13.36,
16560,13.32,
16689,13.16,
16819,13.36,
16948,13.120000000000001,
17078,13.32,
17208,13.280000000000001,
17332,13.280000000000001,
17461,13.280000000000001,
17591,13.32,
17720,13.24,
17849,13.120000000000001,
17979,13.200000000000001,
18102,13.32,
18233,13.24,
18363,13.32,
18492,13.280000000000001,
18619,13.280000000000001,
18749,13.16,
18878,13.120000000000001,
19008,13.200000000000001,
19136,13.200000000000001,
19266,13.24,
19395,13.32,
19525,13.24,
19655,13.200000000000001,
19785,13.120000000000001,
19914,13.32,
20043,13.24,
20162,13.36,
20291,13.200000000000001,
20421,13.200000000000001,
20550,13.040000000000001,
20679,13.36,
20808,13.32,
20938,13.200000000000001,
21067,13.280000000000001,
21196,13.200000000000001,
21321,13.280000000000001,
21451,13.200000000000001,
21580,13.280000000000001,
21716,13.48,
21844,13.24,
21974,13.120000000000001,
22103,13.32,
22233,13.200000000000001,
22362,13.280000000000001,
22492,13.36,
22622,13.16,
22749,13.200000000000001,
22879,13.24,
23008,13.36,
23137,13.280000000000001,
23268,13.16,
23397,13.200000000000001,
23523,13.24,
23651,13.08,
23780,13.280000000000001,
23907,13.36,
24036,13.08,
24167,13.120000000000001,
24296,13.08,
24425,13.200000000000001,
24555,13.24,
24684,13.24,
24813,13.200000000000001,
24943,13.32,
25072,13.24,
25201,13.120000000000001,
25332,13.16,
25462,13.24,
25591,13.200000000000001,
25720,13.120000000000001,
25849,13.24,
25978,13.120000000000001,
26108,13.280000000000001,
26237,13.200000000000001,
26366,13.24,
26495,13.44,
26625,13.76,
26754,13.84,
26883,14.200000000000001,
27012,14.32,
27142,14.48,
27271,14.44,
27400,14.68,
27529,15.16,
27659,15.0,
27788,15.24,
27917,15.44,
28046,15.52,
28175,15.52,
28305,15.68,
28435,15.32,
28564,15.76,
28690,16.0,
28819,17.240000000000002,
28943,0.0,
29072,0.0,
29201,0.0,
29329,0.0,
29458,0.0,
29587,0.04,
29716,0.0,
29845,0.0,
29974,0.0,
30104,0.0,
30233,0.0,
30362,0.0,
30491,0.0,
30620,0.0,
30748,0.0,
30877,0.0,
31006,0.0,
31135,0.0,
31258,0.0,
31387,0.0,
31515,0.0,
31644,0.0,
31761,0.0,
31879,0.0,
32002,0.0,
32131,0.0,
32260,0.0,
32389,0.0,
32518,0.0,
32647,0.0,
32776,0.0,
32905,0.0,
33034,0.0,
33163,0.0,
33292,0.0,
33422,0.0,
33551,0.0,
33679,0.0,
33806,0.0,
33935,0.0,
34061,0.0,
34190,0.0,
34319,0.0,
34448,0.0,
34576,0.0,
34705,0.0,
34834,0.0,
34963,0.0,
35092,0.0,
35216,0.0,
35345,0.0,
35474,0.0,
